1633921200000,55799.99000000,56159.94000000,55660.00000000,56114.99000000,1709.85019000,1633922999999,95582534.47258630,44061,817.79554000,45713474.69577550,0
1633923000000,56114.99000000,56750.00000000,56084.09000000,56507.09000000,2458.16419900,1633924799999,138654263.26381561,91665,1353.29360500,76342919.43670263,0
1633924800000,56505.05000000,56724.04000000,56344.22000000,56606.61000000,1069.48588000,1633926599999,60463830.39024340,34255,624.48300000,35299115.78697140,0
1633926600000,56606.61000000,56677.96000000,56341.87000000,56460.00000000,971.17196000,1633928399999,54866431.79604000,26856,477.81690000,26992042.80800070,0
1633928400000,56460.00000000,56589.44000000,56305.17000000,56349.05000000,755.17523000,1633930199999,42632315.62222660,25713,363.79089000,20537194.73525450,0
1633930200000,56349.04000000,56550.00000000,56142.85000000,56528.93000000,785.14765000,1633931999999,44257311.28100510,30529,397.46243000,22407094.37757000,0
1633932000000,56528.88000000,56776.51000000,56464.92000000,56541.16000000,963.23550300,1633933799999,54525556.90904268,34865,530.95926300,30060756.37477318,0
1633933800000,56541.16000000,56706.95000000,56528.53000000,56678.63000000,595.19880000,1633935599999,33709585.18573150,24532,343.35554000,19446065.09817700,0
1633935600000,56678.63000000,56950.00000000,56560.00000000,56677.72000000,1494.03666700,1633937399999,84790311.59395976,58817,899.06128800,51035811.99298251,0
1633937400000,56677.73000000,57049.00000000,56605.15000000,56789.76000000,1417.54355900,1633939199999,80572607.72372945,52546,819.72460600,46605328.22370402,0
1633939200000,56789.76000000,56879.95000000,56308.66000000,56381.03000000,1418.47592000,1633940999999,80279569.62882950,42180,672.12098000,38038827.13339720,0
1633941000000,56381.03000000,56621.49000000,56346.70000000,56555.00000000,806.39869000,1633942799999,45548992.11638680,28051,414.81089000,23430237.08402330,0
1633942800000,56555.00000000,56748.00000000,56516.24000000,56565.91000000,531.36754000,1633944599999,30085770.47115760,19534,267.26653000,15131991.92935510,0
1633944600000,56565.90000000,56639.32000000,56394.99000000,56491.79000000,760.43498000,1633946399999,42977058.58387280,20951,399.01779000,22549737.96047200,0
1633946400000,56491.79000000,56551.84000000,56366.77000000,56504.45000000,656.13847000,1633948199999,37041031.84431010,17493,312.15064000,17622926.33305560,0
