1631937600000 47924.57000000 48110.00000000 47919.91000000 48106.99000000 878.84310000 1631939399999 42183984.12910010 25345 473.03903000 22705453.38819590 0
1631939400000 48106.99000000 48339.00000000 48104.99000000 48329.30000000 1265.97733000 1631941199999 61058894.73659890 37816 693.75934000 33457449.02067180 0
1631941200000 48329.30000000 48437.77000000 48283.27000000 48315.07000000 873.29871000 1631942999999 42232606.83400100 28677 415.15540000 20075692.70002570 0
1631943000000 48315.06000000 48843.20000000 48299.49000000 48678.99000000 2942.25978000 1631944799999 143006696.77282790 59808 1653.38254000 80338121.22858430 0
1631944800000 48682.03000000 48767.33000000 48602.20000000 48611.81000000 972.62826000 1631946599999 47345909.63286550 27160 457.77406000 22285650.43734720 0
1631946600000 48611.80000000 48730.00000000 48496.45000000 48590.87000000 762.42245000 1631948399999 37062590.04585130 26090 397.83678000 19339262.60753980 0
1631948400000 48590.87000000 48730.00000000 48590.86000000 48616.74000000 563.54259000 1631950199999 27426803.24805070 20030 282.44040000 13745684.31056300 0
1631950200000 48614.96000000 48647.99000000 48502.68000000 48622.01000000 590.35636000 1631951999999 28672678.99201410 19456 267.39793000 12986548.33644420 0
1631952000000 48622.01000000 48746.70000000 48617.27000000 48636.26000000 805.70086000 1631953799999 39223375.19191570 20802 356.31840000 17344636.71267050 0
1631953800000 48636.26000000 48765.43000000 48571.27000000 48656.62000000 485.73250000 1631955599999 23629636.41045440 16499 244.45557000 11894290.07736420 0
1631955600000 48656.62000000 48824.54000000 48577.06000000 48577.06000000 592.73892000 1631957399999 28871197.75852570 19022 319.18196000 15548426.50165220 0
1631957400000 48577.07000000 48637.99000000 48505.00000000 48613.88000000 505.16451000 1631959199999 24537651.83388570 16934 234.40547000 11385602.46934440 0
1631959200000 48613.88000000 48680.00000000 48547.52000000 48621.81000000 348.39096000 1631960999999 16940834.28682450 14341 173.04795000 8414621.69268730 0
1631961000000 48621.81000000 48697.13000000 48559.87000000 48582.57000000 449.70646000 1631962799999 21861259.15268730 15172 205.28172000 9980310.56935270 0
1631962800000 48582.56000000 48645.94000000 48556.72000000 48584.64000000 400.70617000 1631964599999 19472742.99740550 15495 169.23879000 8224824.18343860 0
1631964600000 48584.64000000 48639.26000000 48315.00000000 48367.16000000 759.55655000 1631966399999 36822083.43031200 22157 332.29609000 16113798.32072990 0
1631966400000 48367.16000000 48680.00000000 48249.88000000 48496.43000000 872.04051000 1631968199999 42284786.84645340 23646 485.56578000 23542067.73941700 0
1631968200000 48496.42000000 48600.00000000 48320.00000000 48360.00000000 618.36653000 1631969999999 29941046.73147680 17474 284.40889000 13769038.38585840 0
1631970000000 48360.00000000 48544.63000000 48350.34000000 48490.69000000 454.97923000 1631971799999 22045880.02738160 17334 233.99472000 11337250.73576920 0
1631971800000 48490.69000000 48490.70000000 48313.74000000 48447.00000000 397.55590000 1631973599999 19240556.78300950 17634 181.00186000 8759753.41753890 0
1631973600000 48447.01000000 48520.01000000 48401.00000000 48508.91000000 493.66514000 1631975399999 23930156.90621140 15945 264.97190000 12843915.34537520 0
1631975400000 48508.90000000 48514.75000000 48368.15000000 48474.00000000 464.99989000 1631977199999 22521871.15765610 14255 247.38280000 11980660.08252790 0
1631977200000 48474.00000000 48509.73000000 48423.14000000 48469.98000000 391.04151000 1631978999999 18953819.57898960 15704 186.56726000 9043295.96271170 0
1631979000000 48469.98000000 48540.00000000 48249.16000000 48414.99000000 528.96390000 1631980799999 25595620.13879340 17376 241.70297000 11696513.07344770 0
1631980800000 48414.99000000 48518.99000000 48271.29000000 48284.50000000 618.90044000 1631982599999 29936762.87793060 18676 225.34596000 10901568.66518860 0
1631982600000 48284.50000000 48315.77000000 48155.10000000 48198.37000000 592.08003000 1631984399999 28559505.14710380 19159 266.49581000 12855673.26388720 0
1631984400000 48198.36000000 48264.24000000 48093.28000000 48253.99000000 633.45719000 1631986199999 30510937.00460090 20885 362.48920000 17459097.73213230 0
1631986200000 48254.00000000 48371.82000000 48229.17000000 48333.02000000 391.96238000 1631987999999 18932637.05514330 14171 224.15050000 10827381.32906030 0
1631988000000 48333.02000000 48421.57000000 48222.27000000 48393.92000000 519.59688000 1631989799999 25104895.38484030 21139 226.97986000 10967053.84218220 0
1631989800000 48393.92000000 48393.94000000 48230.76000000 48296.05000000 470.08723000 1631991599999 22714505.26812270 21286 211.37064000 10212737.12713210 0
1631991600000 48296.05000000 48296.06000000 48062.63000000 48195.05000000 549.57605000 1631993399999 26481482.55852010 17771 270.24265000 13021733.27416040 0
1631993400000 48195.04000000 48266.01000000 48112.90000000 48266.00000000 389.45147000 1631995199999 18754301.71831590 18064 190.41785000 9170110.78696530 0
